Xnorm,Ynorm,XoutNorm,YoutNorm
0.512162549,0.121098941,0.959911645,0.437784422
0.512193711,0.107754456,0.968110952,0.441918497
0.512187267,0.094232215,0.976310259,0.437784422
0.512218429,0.08053222,0.984509566,0.441918497
0.512211985,0.066654469,0.992708873,0.437784422
0.512243147,0.052598963,0.992708873,0.437784422
0.512274309,0.038543457,0.992708873,0.437784422
0.512305471,0.024487951,0.992708873,0.437784422
0.512336634,0.010432445,0.992708873,0.437784422
0.345671513,0.429665695,0.344370897,0.441210104
0.345633907,0.42984345,0.327972283,0.441210104
0.345633907,0.430198961,0.319772975,0.445344178
0.345596301,0.430732226,0.311573668,0.441210104
0.345596301,0.431443247,0.303374361,0.445344178
0.345558695,0.432332022,0.295175054,0.441210104
0.345558695,0.433398553,0.286975747,0.445344178
0.345521088,0.434642839,0.27877644,0.441210104
0.345521088,0.43606488,0.286975747,0.445344178
0.345483482,0.437309166,0.295175054,0.441210104
0.345483482,0.438375697,0.303374361,0.445344178
0.345445876,0.439264473,0.311573668,0.441210104
0.345445876,0.439975493,0.319772975,0.445344178
0.34540827,0.440508759,0.327972283,0.441210104
0.34540827,0.440864269,0.33617159,0.445344178
0.345370664,0.441042024,0.327972283,0.441210104
0.345370664,0.441397535,0.319772975,0.445344178
0.345333058,0.4419308,0.311573668,0.441210104
0.345333058,0.442641821,0.303374361,0.445344178
0.345295452,0.443530596,0.295175054,0.441210104
0.345295452,0.444597127,0.286975747,0.445344178
0.345257846,0.445841413,0.27877644,0.441210104
0.345257846,0.447263454,0.270577133,0.445344178
0.34522024,0.448863251,0.262377826,0.441210104
0.34522024,0.450640802,0.270577133,0.445344178
0.345182634,0.452240598,0.27877644,0.441210104
0.345182634,0.453662639,0.286975747,0.445344178
0.345145028,0.454906925,0.295175054,0.441210104
0.345145028,0.455973456,0.303374361,0.445344178
0.345107422,0.456862232,0.311573668,0.441210104
0.345107422,0.457573252,0.319772975,0.445344178
0.345069816,0.458106518,0.327972283,0.441210104
0.345069816,0.458462028,0.33617159,0.445344178
0.34503221,0.458639783,0.327972283,0.441210104
0.34503221,0.458995294,0.319772975,0.445344178
0.344994603,0.459528559,0.311573668,0.441210104
0.344994603,0.46023958,0.303374361,0.445344178
0.344956997,0.461128355,0.295175054,0.441210104
0.344956997,0.462194886,0.286975747,0.445344178
0.344919391,0.463439172,0.27877644,0.441210104
0.344919391,0.464861213,0.270577133,0.445344178
0.344881785,0.46646101,0.27877644,0.441210104
0.344881785,0.467883051,0.286975747,0.445344178
0.344844179,0.469127337,0.295175054,0.441210104
0.344844179,0.470193868,0.303374361,0.445344178
0.344806573,0.471082643,0.311573668,0.441210104
0.344806573,0.471793664,0.319772975,0.445344178
0.344768967,0.472326929,0.327972283,0.441210104
0.344768967,0.47268244,0.33617159,0.445344178
0.344731361,0.472860195,0.327972283,0.441210104
0.344731361,0.473215705,0.319772975,0.445344178
0.344693755,0.47374897,0.311573668,0.441210104
0.344693755,0.474459991,0.303374361,0.445344178
0.344656149,0.475348767,0.295175054,0.441210104
0.344656149,0.476415298,0.303374361,0.445344178
0.344618543,0.477304073,0.311573668,0.441210104
0.344618543,0.478015094,0.319772975,0.445344178
0.344580937,0.478548359,0.327972283,0.441210104
0.344580937,0.47890387,0.33617159,0.445344178
0.344543331,0.479081625,0.344370897,0.441210104
0.344505725,0.47890387,0.360769511,0.441210104
0.344505725,0.478548359,0.352570204,0.445344178
0.344468119,0.478370604,0.344370897,0.441210104
0.344430512,0.478548359,0.327972283,0.441210104
0.344430512,0.47890387,0.33617159,0.445344178
0.344392906,0.479081625,0.344370897,0.441210104
0.3443553,0.47890387,0.360769511,0.441210104
0.3443553,0.478548359,0.368968818,0.445344178
0.344317694,0.478015094,0.377168125,0.441210104
0.344317694,0.477304073,0.385367432,0.445344178
0.344280088,0.476415298,0.377168125,0.441210104
0.344280088,0.475704277,0.368968818,0.445344178
0.344242482,0.475171012,0.360769511,0.441210104
0.344242482,0.474815501,0.352570204,0.445344178
0.344204876,0.474637746,0.344370897,0.441210104
0.34416727,0.474815501,0.344370897,0.441210104
0.344129664,0.474637746,0.360769511,0.441210104
0.344129664,0.474282236,0.368968818,0.445344178
0.344092058,0.47374897,0.377168125,0.441210104
0.344092058,0.47303795,0.385367432,0.445344178
0.344054452,0.472149174,0.393566739,0.441210104
0.344054452,0.471082643,0.385367432,0.445344178
0.344016846,0.470193868,0.377168125,0.441210104
0.344016846,0.469482847,0.368968818,0.445344178
0.34397924,0.468949582,0.360769511,0.441210104
0.34397924,0.468594071,0.352570204,0.445344178
0.343941634,0.468416316,0.344370897,0.441210104
0.343904028,0.468594071,0.327972283,0.441210104
0.343904028,0.468949582,0.319772975,0.445344178
0.343866421,0.469482847,0.311573668,0.441210104
0.343866421,0.470193868,0.303374361,0.445344178
0.343828815,0.471082643,0.295175054,0.441210104
0.343828815,0.472149174,0.286975747,0.445344178
0.343791209,0.47339346,0.27877644,0.441210104
0.343791209,0.474815501,0.270577133,0.445344178
0.343753603,0.476415298,0.262377826,0.441210104
0.343753603,0.478192849,0.254178519,0.445344178
0.343715997,0.480148156,0.245979212,0.441210104
0.343715997,0.482281217,0.237779905,0.445344178
0.343678391,0.484592034,0.229580598,0.441210104
0.343678391,0.487080606,0.221381291,0.445344178
0.343640785,0.489746933,0.213181984,0.441210104
0.343640785,0.492591016,0.204982677,0.445344178
0.343603179,0.495612853,0.19678337,0.441210104
0.343603179,0.498812446,0.188584062,0.445344178
0.343565573,0.502189793,0.180384755,0.441210104
0.343565573,0.505744896,0.172185448,0.445344178
0.343527967,0.509477754,0.163986141,0.441210104
0.343527967,0.513388367,0.155786834,0.445344178
0.343490361,0.517476736,0.147587527,0.441210104
0.343490361,0.521742859,0.13938822,0.445344178
0.343452755,0.526186737,0.147587527,0.441210104
0.343452755,0.530452861,0.155786834,0.445344178
0.343415149,0.534541229,0.163986141,0.441210104
0.343415149,0.538451842,0.172185448,0.445344178
0.343377543,0.5421847,0.180384755,0.441210104
0.343377543,0.545739803,0.188584062,0.445344178
0.343339937,0.549117151,0.19678337,0.441210104
0.343339937,0.552316743,0.204982677,0.445344178
0.34330233,0.555338581,0.213181984,0.441210104
0.34330233,0.558182663,0.221381291,0.445344178
0.343264724,0.56084899,0.229580598,0.441210104
0.343264724,0.563337562,0.221381291,0.445344178
0.343227118,0.566003889,0.213181984,0.441210104
0.343227118,0.568847972,0.204982677,0.445344178
0.343189512,0.571869809,0.19678337,0.441210104
0.343189512,0.575069402,0.188584062,0.445344178
0.343151906,0.578446749,0.180384755,0.441210104
0.343151906,0.582001852,0.172185448,0.445344178
0.3431143,0.58573471,0.163986141,0.441210104
0.3431143,0.589645323,0.155786834,0.445344178
0.343076694,0.593733692,0.147587527,0.441210104
0.343076694,0.597999815,0.155786834,0.445344178
0.343039088,0.602088183,0.163986141,0.441210104
0.343039088,0.605998796,0.172185448,0.445344178
0.343001482,0.609731654,0.180384755,0.441210104
0.343001482,0.613286757,0.188584062,0.445344178
0.342963876,0.616664105,0.19678337,0.441210104
0.342963876,0.619863698,0.204982677,0.445344178
0.34292627,0.622885535,0.213181984,0.441210104
0.34292627,0.625729617,0.221381291,0.445344178
0.342888664,0.628395944,0.213181984,0.441210104
0.342888664,0.631240027,0.204982677,0.445344178
0.342851058,0.634261864,0.19678337,0.441210104
0.342851058,0.637461457,0.188584062,0.445344178
0.342813452,0.640838804,0.180384755,0.441210104
0.342813452,0.644393907,0.172185448,0.445344178
0.342775846,0.648126765,0.163986141,0.441210104
0.342775846,0.652037378,0.155786834,0.445344178
0.342738239,0.656125747,0.147587527,0.441210104
0.342738239,0.66039187,0.155786834,0.445344178
0.342700633,0.664480238,0.163986141,0.441210104
0.342700633,0.668390851,0.172185448,0.445344178
0.342663027,0.672123709,0.180384755,0.441210104
0.342663027,0.675678812,0.188584062,0.445344178
0.342625421,0.67905616,0.19678337,0.441210104
0.342625421,0.682255753,0.204982677,0.445344178
0.342587815,0.68527759,0.213181984,0.441210104
0.342587815,0.688121672,0.221381291,0.445344178
0.342550209,0.690787999,0.229580598,0.441210104
0.342550209,0.693276571,0.237779905,0.445344178
0.342512603,0.695587388,0.245979212,0.441210104
0.342512603,0.69772045,0.254178519,0.445344178
0.342474997,0.699675757,0.262377826,0.441210104
0.342474997,0.701453308,0.270577133,0.445344178
0.342437391,0.703053104,0.27877644,0.441210104
0.342437391,0.704475145,0.286975747,0.445344178
0.342399785,0.705719431,0.295175054,0.441210104
0.342399785,0.706785962,0.303374361,0.445344178
0.342362179,0.707674738,0.311573668,0.441210104
0.342362179,0.708385759,0.319772975,0.445344178
0.342324573,0.708919024,0.327972283,0.441210104
0.342324573,0.709274534,0.319772975,0.445344178
0.342286967,0.7098078,0.311573668,0.441210104
0.342286967,0.71051882,0.303374361,0.445344178
0.342249361,0.711407596,0.295175054,0.441210104
0.342249361,0.712474127,0.286975747,0.445344178
0.342211755,0.713718413,0.27877644,0.441210104
0.342211755,0.715140454,0.270577133,0.445344178
0.342174148,0.71674025,0.262377826,0.441210104
0.342174148,0.718517802,0.270577133,0.445344178
0.342136542,0.720117598,0.27877644,0.441210104
0.342136542,0.721539639,0.286975747,0.445344178
0.342098936,0.722783925,0.295175054,0.441210104
0.342098936,0.723850456,0.303374361,0.445344178
0.34206133,0.724739232,0.311573668,0.441210104
0.34206133,0.725450252,0.319772975,0.445344178
0.342023724,0.725983518,0.327972283,0.441210104
0.342023724,0.726339028,0.33617159,0.445344178
0.341986118,0.726516783,0.327972283,0.441210104
0.341986118,0.726872293,0.319772975,0.445344178
0.341948512,0.727405559,0.311573668,0.441210104
0.341948512,0.728116579,0.303374361,0.445344178
0.341910906,0.729005355,0.295175054,0.441210104
0.341910906,0.730071886,0.286975747,0.445344178
0.3418733,0.731316172,0.27877644,0.441210104
0.3418733,0.732738213,0.270577133,0.445344178
0.341835694,0.734338009,0.262377826,0.441210104
0.341835694,0.736115561,0.270577133,0.445344178
0.341798088,0.737715357,0.27877644,0.441210104
0.341798088,0.739137398,0.286975747,0.445344178
0.341760482,0.740381684,0.295175054,0.441210104
0.341760482,0.741448215,0.303374361,0.445344178
0.341722876,0.742336991,0.311573668,0.441210104
0.341722876,0.743048011,0.319772975,0.445344178
0.34168527,0.743581277,0.327972283,0.441210104
0.34168527,0.743936787,0.33617159,0.445344178
0.341647664,0.744114542,0.327972283,0.441210104
0.341647664,0.744470052,0.319772975,0.445344178
0.341610057,0.745003318,0.311573668,0.441210104
0.341610057,0.745714338,0.303374361,0.445344178
0.341572451,0.746603114,0.295175054,0.441210104
0.341572451,0.747669645,0.286975747,0.445344178
0.341534845,0.748913931,0.27877644,0.441210104
0.341534845,0.750335972,0.270577133,0.445344178
0.341497239,0.751935768,0.262377826,0.441210104
0.341497239,0.75371332,0.254178519,0.445344178
0.341459633,0.755668626,0.245979212,0.441210104
0.341459633,0.757801688,0.237779905,0.445344178
0.341422027,0.760112505,0.229580598,0.441210104
0.341422027,0.762601077,0.221381291,0.445344178
0.341384421,0.765267404,0.213181984,0.441210104
0.341384421,0.768111486,0.204982677,0.445344178
0.341346815,0.771133324,0.213181984,0.441210104
0.341346815,0.773977406,0.221381291,0.445344178
0.341309209,0.776643733,0.229580598,0.441210104
0.341309209,0.779132305,0.237779905,0.445344178
0.341271603,0.781443122,0.245979212,0.441210104
0.341271603,0.783576184,0.254178519,0.445344178
0.341233997,0.78553149,0.262377826,0.441210104
0.341233997,0.787309042,0.270577133,0.445344178
0.341196391,0.788908838,0.27877644,0.441210104
0.341196391,0.790330879,0.286975747,0.445344178
0.341158785,0.791575165,0.295175054,0.441210104
0.341158785,0.792641696,0.303374361,0.445344178
0.341121179,0.793530472,0.311573668,0.441210104
0.341121179,0.794241492,0.319772975,0.445344178
0.341083572,0.794774758,0.327972283,0.441210104
0.341083572,0.795130268,0.33617159,0.445344178
0.341045966,0.795308023,0.344370897,0.441210104
0.341096635,0.795444165,0.331811277,0.430069948
0.341197973,0.795716449,0.325531467,0.424499871
0.341349979,0.796124874,0.319251657,0.418929793
0.341552655,0.796669441,0.312971848,0.413359715
0.341805999,0.79735015,0.306692038,0.407789638
0.342110012,0.798167001,0.300412228,0.40221956
0.342464694,0.799119994,0.294132418,0.396649482
0.342870044,0.800209128,0.287852608,0.391079404
0.343326064,0.801434405,0.281572799,0.385509327
0.343832752,0.802795823,0.275292989,0.379939249
0.344390109,0.804293383,0.269013179,0.374369171
0.344998135,0.805927084,0.262733369,0.368799094
0.34565683,0.807696928,0.256453559,0.363229016
0.346366193,0.809602913,0.264652866,0.367363091
0.347037951,0.811331143,0.272852174,0.371497165
0.347672102,0.812881618,0.281051481,0.37563124
0.348268648,0.814254338,0.289250788,0.379765314
0.348827587,0.815449303,0.297450095,0.383899389
0.34934892,0.816466512,0.305649402,0.388033464
0.349832648,0.817305967,0.313848709,0.392167538
0.350278769,0.817967666,0.322048016,0.396301613
0.350687284,0.81845161,0.315768206,0.390731535
0.351146468,0.819071696,0.309488396,0.385161457
0.35165632,0.819827924,0.303208586,0.37959138
0.352216842,0.820720294,0.296928777,0.374021302
0.352828032,0.821748805,0.290648967,0.368451224
0.353489892,0.822913458,0.284369157,0.362881146
0.35420242,0.824214253,0.278089347,0.357311069
0.354965616,0.82565119,0.271809537,0.351740991
0.355779482,0.827224269,0.265529728,0.346170913
0.356644017,0.828933489,0.273729035,0.350304988
0.357470945,0.830464955,0.281928342,0.354439063
0.358260268,0.831818665,0.290127649,0.358573137
0.359011984,0.83299462,0.298326956,0.362707212
0.359726094,0.83399282,0.306526263,0.366841286
0.360402598,0.834813264,0.31472557,0.370975361
0.361041496,0.835455954,0.322924877,0.375109435
0.361642788,0.835920888,0.331124184,0.37924351
0.362206474,0.836208068,0.339323491,0.383377585
0.362732554,0.836317492,0.347522798,0.387511659
0.363221028,0.836249161,0.355722105,0.391645734
0.363671896,0.836003075,0.349442296,0.386075656
0.364173433,0.83589313,0.343162486,0.380505578
0.364725638,0.835919328,0.336882676,0.374935501
0.365328512,0.836081667,0.330602866,0.369365423
0.365982055,0.836380148,0.324323056,0.363795345
0.366686267,0.836814771,0.318043246,0.358225268
0.367441148,0.837385536,0.311763437,0.35265519
0.368246698,0.838092442,0.305483627,0.347085112
0.369102916,0.838935491,0.299203817,0.341515035
0.370009803,0.839914681,0.307403124,0.345649109
0.370879084,0.840716116,0.315602431,0.349783184
0.37171076,0.841339796,0.323801738,0.353917258
0.372504829,0.841785721,0.332001045,0.358051333
0.373261292,0.84205389,0.340200352,0.362185407
0.373980148,0.842144305,0.348399659,0.366319482
0.374661399,0.842056964,0.356598967,0.370453557
0.375305044,0.841791868,0.364798274,0.374587631
0.375911083,0.841349017,0.358518464,0.369017554
0.37656779,0.841042308,0.352238654,0.363447476
0.377275167,0.84087174,0.345958844,0.357877398
0.378033212,0.840837315,0.339679034,0.35230732
0.378841926,0.840939031,0.333399225,0.346737243
0.379701309,0.841176889,0.327119415,0.341167165
0.38061136,0.841550889,0.320839605,0.335597087
0.381572081,0.842061031,0.314559795,0.33002701
0.38258347,0.842707314,0.308279985,0.324456932
0.383645528,0.843489739,0.302000176,0.318886854
0.384758255,0.844408306,0.310199483,0.323020929
0.385833376,0.845149118,0.31839879,0.327155003
0.386870891,0.845712175,0.326598097,0.331289078
0.3878708,0.846097477,0.334797404,0.335423153
0.388833103,0.846305023,0.342996711,0.339557227
0.389757799,0.846334815,0.351196018,0.343691302
0.39064489,0.846186851,0.359395325,0.347825376
0.391494374,0.845861132,0.367594632,0.351959451
0.392306253,0.845357658,0.361314822,0.346389373
0.3931688,0.844990326,0.355035012,0.340819296
0.394082016,0.844759135,0.348755203,0.335249218
0.395045901,0.844664087,0.342475393,0.32967914
0.396060455,0.84470518,0.336195583,0.324109062
0.397125677,0.844882415,0.329915773,0.318538985
0.398241569,0.845195792,0.323635963,0.312968907
0.399408129,0.84564531,0.317356154,0.307398829
0.400625358,0.846230971,0.311076344,0.301828752
0.401893256,0.846952773,0.304796534,0.296258674
0.403211823,0.847810717,0.312995841,0.300392749
0.404492784,0.848490906,0.321195148,0.304526823
0.405736138,0.848993339,0.329394455,0.308660898
0.406941887,0.849318018,0.337593762,0.312794972
0.408110029,0.849464942,0.345793069,0.316929047
0.409240566,0.84943411,0.353992376,0.321063121
0.410333496,0.849225523,0.362191683,0.325197196
0.41138882,0.848839181,0.37039099,0.329331271
0.412406538,0.848275084,0.378590298,0.333465345
0.41338665,0.847533232,0.386789605,0.33759942
0.414329157,0.846613624,0.380509795,0.332029342
0.415322331,0.845830159,0.374229985,0.326459264
0.416366175,0.845182835,0.367950175,0.320889187
0.417460688,0.844671653,0.361670365,0.315319109
0.418605869,0.844296613,0.355390556,0.309749031
0.419801719,0.844057714,0.349110746,0.304178954
0.421048238,0.843954958,0.357310053,0.308313028
0.422257151,0.843674446,0.36550936,0.312447103
0.423428458,0.843216179,0.373708667,0.316581177
0.424562159,0.842580157,0.381907974,0.320715252
0.425658254,0.84176638,0.390107281,0.324849327
0.426716742,0.840774848,0.398306588,0.328983401
0.427737625,0.83960556,0.406505895,0.333117476
0.428720902,0.838258518,0.414705202,0.33725155
0.429666572,0.83673372,0.422904509,0.341385625
0.430574637,0.835031167,0.431103816,0.3455197
0.431445095,0.833150859,0.439303123,0.349653774
0.432277947,0.831092796,0.447502431,0.353787849
0.433073193,0.828856978,0.455701738,0.357921923
0.433830834,0.826443405,0.463901045,0.362055998
0.434550868,0.823852076,0.472100352,0.366190072
0.435233296,0.821082992,0.480299659,0.370324147
0.435878118,0.818136154,0.488498966,0.374458222
0.436485334,0.81501156,0.496698273,0.378592296
0.437054943,0.81170921,0.50489758,0.382726371
0.437586947,0.808229106,0.513096887,0.386860445
0.438081345,0.804571247,0.521296194,0.39099452
0.438538136,0.800735632,0.529495501,0.395128595
0.438957322,0.796722263,0.537694808,0.399262669
0.439338901,0.792531138,0.545894115,0.403396744
0.439682875,0.788162258,0.554093422,0.407530818
0.439989242,0.783615623,0.562292729,0.411664893
0.440258004,0.778891232,0.570492036,0.415798968
0.440489159,0.773989087,0.564212227,0.41022889
0.440770983,0.769223083,0.557932417,0.404658812
0.441103476,0.764593222,0.551652607,0.399088734
0.441486637,0.760099502,0.545372797,0.393518657
0.441920468,0.755741923,0.539092987,0.387948579
0.442404967,0.751520487,0.532813178,0.382378501
0.442940135,0.747435192,0.526533368,0.376808424
0.443525972,0.74348604,0.520253558,0.371238346
0.444162478,0.739673029,0.513973748,0.365668268
0.444849653,0.73599616,0.507693938,0.360098191
0.445587496,0.732455432,0.515893245,0.364232265
0.446287734,0.72873695,0.524092553,0.36836634
0.446950365,0.724840712,0.53229186,0.372500414
0.447575391,0.72076672,0.540491167,0.376634489
0.44816281,0.716514972,0.548690474,0.380768563
0.448712623,0.712085469,0.556889781,0.384902638
0.44922483,0.70747821,0.565089088,0.389036713
0.449699431,0.702693197,0.573288395,0.393170787
0.450136426,0.697730429,0.581487702,0.397304862
0.450535815,0.692589905,0.589687009,0.401438936
0.450897598,0.687271626,0.597886316,0.405573011
0.451221775,0.681775592,0.591606506,0.400002933
0.45159662,0.6764157,0.585326696,0.394432856
0.452022135,0.67119195,0.579046887,0.388862778
0.452498318,0.666104342,0.572767077,0.3832927
0.45302517,0.661152875,0.566487267,0.377722623
0.453602691,0.65633755,0.560207457,0.372152545
0.454230881,0.651658367,0.553927647,0.366582467
0.454909739,0.647115326,0.547647838,0.361012389
0.455639266,0.642708426,0.541368028,0.355442312
0.456419463,0.638437669,0.535088218,0.349872234
0.457250328,0.634303053,0.543287525,0.354006309
0.458043587,0.629990682,0.551486832,0.358140383
0.45879924,0.625500556,0.559686139,0.362274458
0.459517286,0.620832675,0.567885446,0.366408532
0.460197727,0.615987038,0.576084753,0.370542607
0.460840562,0.610963647,0.58428406,0.374676682
0.461445791,0.6057625,0.592483367,0.378810756
0.462013413,0.600383598,0.600682675,0.382944831
0.46254343,0.594826941,0.608881982,0.387078905
0.46303584,0.589092529,0.617081289,0.39121298
0.463490645,0.583180362,0.625280596,0.395347054
0.463907843,0.57709044,0.619000786,0.389776977
0.46437571,0.571136659,0.612720976,0.384206899
0.464894246,0.56531902,0.606441166,0.378636821
0.465463451,0.559637523,0.600161357,0.373066744
0.466083324,0.554092168,0.593881547,0.367496666
0.466753867,0.548682955,0.587601737,0.361926588
0.467475078,0.543409883,0.581321927,0.356356511
0.468246958,0.538272953,0.575042117,0.350786433
0.469069507,0.533272166,0.568762307,0.345216355
0.469942725,0.528407519,0.562482498,0.339646277
0.470866611,0.523679015,0.570681805,0.343780352
0.471752892,0.518772756,0.578881112,0.347914427
0.472601566,0.513688741,0.587080419,0.352048501
0.473412635,0.508426971,0.595279726,0.356182576
0.474186097,0.502987447,0.603479033,0.36031665
0.474921953,0.497370167,0.61167834,0.364450725
0.475620204,0.491575131,0.619877647,0.3685848
0.476280848,0.485602341,0.628076954,0.372718874
0.476903886,0.479451796,0.621797144,0.367148796
0.477577593,0.473437392,0.615517335,0.361578719
0.478301968,0.46755913,0.609237525,0.356008641
0.479077013,0.46181701,0.602957715,0.350438563
0.479902726,0.456211032,0.596677905,0.344868486
0.480779108,0.450741196,0.590398095,0.339298408
0.48170616,0.445407501,0.584118286,0.33372833
0.482683879,0.440209948,0.577838476,0.328158253
0.483712268,0.435148537,0.571558666,0.322588175
0.484791326,0.430223268,0.565278856,0.317018097
0.485921052,0.425434141,0.558999046,0.311448019
0.487101447,0.420781155,0.567198353,0.315582094
0.488244236,0.415950414,0.57539766,0.319716169
0.489349419,0.410941919,0.583596968,0.323850243
0.490416996,0.405755668,0.591796275,0.327984318
0.491446967,0.400391661,0.599995582,0.332118392
0.492439332,0.3948499,0.608194889,0.336252467
0.493394091,0.389130384,0.616394196,0.340386542
0.494311243,0.383233112,0.624593503,0.344520616
0.49519079,0.377158086,0.63279281,0.348654691
0.496032731,0.370905304,0.640992117,0.352788765
0.496837065,0.364474767,0.649191424,0.35692284
0.497603794,0.357866475,0.657390731,0.361056915
0.498332916,0.351080427,0.665590038,0.365190989
0.499024432,0.344116625,0.673789345,0.369325064
0.499678342,0.336975067,0.667509535,0.363754986
0.500382921,0.329969652,0.661229726,0.358184908
0.501138169,0.323100378,0.654949916,0.352614831
0.501944086,0.316367246,0.648670106,0.347044753
0.502800672,0.309770255,0.656869413,0.351178827
0.503619651,0.30299551,0.66506872,0.355312902
0.504401024,0.296043009,0.673268027,0.359446977
0.505144792,0.288912753,0.681467334,0.363581051
0.505850953,0.281604743,0.689666641,0.367715126
0.506519508,0.274118976,0.697865948,0.3718492
0.507150457,0.266455455,0.706065255,0.375983275
0.507743801,0.258614179,0.714264562,0.38011735
0.508299538,0.250595148,0.72246387,0.384251424
0.508817668,0.242398361,0.730663177,0.388385499
0.509298193,0.234023819,0.738862484,0.392519573
0.509741112,0.225471522,0.747061791,0.396653648
0.510146425,0.21674147,0.755261098,0.400787723
0.510514132,0.207833663,0.763460405,0.404921797
0.510844232,0.198748101,0.771659712,0.409055872
0.511136727,0.189484783,0.779859019,0.413189946
0.511391615,0.180043711,0.788058326,0.417324021
0.511608898,0.170424883,0.796257633,0.421458096
0.511788574,0.1606283,0.80445694,0.42559217
0.511930644,0.150653962,0.812656247,0.429726245
0.512035108,0.140501869,0.820855554,0.433860319
0.512101966,0.130172021,0.829054861,0.437994394
0.512131219,0.119664417,0.837254168,0.442128468
0.512122865,0.108979059,0.845453476,0.437994394
0.512152117,0.098115945,0.853652783,0.442128468
0.512143763,0.087075076,0.86185209,0.437994394
0.512173015,0.075856452,0.870051397,0.442128468
0.512164661,0.064460073,0.878250704,0.437994394
0.512193913,0.052885938,0.886450011,0.442128468
0.512185559,0.041134049,0.894649318,0.437994394
0.512214811,0.029204404,0.902848625,0.442128468
0.512206457,0.017097005,0.911047932,0.437994394
0.512235709,0.00481185,0.919247239,0.442128468
0.804264177,0.429665695,0.344370897,0.441210104
0.80422657,0.42984345,0.327972283,0.441210104
0.80422657,0.430198961,0.319772975,0.445344178
0.804188964,0.430732226,0.311573668,0.441210104
0.804188964,0.431443247,0.303374361,0.445344178
0.804151358,0.432332022,0.295175054,0.441210104
0.804151358,0.433398553,0.286975747,0.445344178
0.804113752,0.434642839,0.27877644,0.441210104
0.804113752,0.43606488,0.270577133,0.445344178
0.804076146,0.437664677,0.262377826,0.441210104
0.804076146,0.439442228,0.254178519,0.445344178
0.80403854,0.441397535,0.262377826,0.441210104
0.80403854,0.443175086,0.270577133,0.445344178
0.804000934,0.444774882,0.27877644,0.441210104
0.804000934,0.446196923,0.286975747,0.445344178
0.803963328,0.447441209,0.295175054,0.441210104
0.803963328,0.44850774,0.303374361,0.445344178
0.803925722,0.449396516,0.311573668,0.441210104
0.803925722,0.450107536,0.319772975,0.445344178
0.803888116,0.450640802,0.327972283,0.441210104
0.803888116,0.450996312,0.33617159,0.445344178
0.80385051,0.451174067,0.344370897,0.441210104
0.803812904,0.451351822,0.327972283,0.441210104
0.803812904,0.451707333,0.319772975,0.445344178
0.803775298,0.452240598,0.311573668,0.441210104
0.803775298,0.452951619,0.303374361,0.445344178
0.803737692,0.453840394,0.295175054,0.441210104
0.803737692,0.454906925,0.286975747,0.445344178
0.803700086,0.456151211,0.27877644,0.441210104
0.803700086,0.457573252,0.270577133,0.445344178
0.803662479,0.459173049,0.262377826,0.441210104
0.803662479,0.4609506,0.270577133,0.445344178
0.803624873,0.462550396,0.27877644,0.441210104
0.803624873,0.463972438,0.286975747,0.445344178
0.803587267,0.465216724,0.295175054,0.441210104
0.803587267,0.466283254,0.303374361,0.445344178
0.803549661,0.46717203,0.311573668,0.441210104
0.803549661,0.467883051,0.319772975,0.445344178
0.803512055,0.468416316,0.327972283,0.441210104
0.803512055,0.468771826,0.33617159,0.445344178
0.803474449,0.468949582,0.327972283,0.441210104
0.803474449,0.469305092,0.319772975,0.445344178
0.803436843,0.469838357,0.311573668,0.441210104
0.803436843,0.470549378,0.303374361,0.445344178
0.803399237,0.471438154,0.295175054,0.441210104
0.803399237,0.472504684,0.286975747,0.445344178
0.803361631,0.47374897,0.27877644,0.441210104
0.803361631,0.475171012,0.270577133,0.445344178
0.803324025,0.476770808,0.262377826,0.441210104
0.803324025,0.478548359,0.254178519,0.445344178
0.803286419,0.480503666,0.262377826,0.441210104
0.803286419,0.482281217,0.270577133,0.445344178
0.803248813,0.483881014,0.27877644,0.441210104
0.803248813,0.485303055,0.286975747,0.445344178
0.803211207,0.486547341,0.295175054,0.441210104
0.803211207,0.487613872,0.303374361,0.445344178
0.803173601,0.488502647,0.311573668,0.441210104
0.803173601,0.489213668,0.319772975,0.445344178
0.803135995,0.489746933,0.327972283,0.441210104
0.803135995,0.490102444,0.33617159,0.445344178
0.803098388,0.490280199,0.344370897,0.441210104
0.803060782,0.490102444,0.360769511,0.441210104
0.803060782,0.489746933,0.368968818,0.445344178
0.803023176,0.489213668,0.360769511,0.441210104
0.803023176,0.488858158,0.352570204,0.445344178
0.80298557,0.488680402,0.344370897,0.441210104
0.802947964,0.488858158,0.327972283,0.441210104
0.802947964,0.489213668,0.319772975,0.445344178
0.802910358,0.489746933,0.311573668,0.441210104
0.802910358,0.490457954,0.303374361,0.445344178
0.802872752,0.49134673,0.295175054,0.441210104
0.802872752,0.49241326,0.286975747,0.445344178
0.802835146,0.493657546,0.295175054,0.441210104
0.802835146,0.494724077,0.303374361,0.445344178
0.80279754,0.495612853,0.311573668,0.441210104
0.80279754,0.496323874,0.319772975,0.445344178
0.802759934,0.496857139,0.327972283,0.441210104
0.802759934,0.497212649,0.33617159,0.445344178
0.802722328,0.497390404,0.344370897,0.441210104
0.802684722,0.497212649,0.344370897,0.441210104
0.802647116,0.497390404,0.327972283,0.441210104
0.802647116,0.497745915,0.319772975,0.445344178
